Product ID (DO NOT EDIT),Product Name (English),Product Name (Traditional Chinese),Product Summary (English),Product Summary (Traditional Chinese),SEO Title (English),SEO Title (Traditional Chinese),SEO Description (English),SEO Description (Traditional Chinese),SEO Keywords,Hidden Product,Preorder Product,Preorder Note (English),Preorder Note (Traditional Chinese),Status,Brand,Hide Price,Regular Price,Sale Price,Product Retail Store Price,Member Price,Bronze Member Price,Silver Member Price,Gold Member Price,批發商戶 Price,Unlimited Quantity,Same Price,Product Cost,SKU,Quantity (DO NOT EDIT),Update Quantity (e.g. +5 or -8),Weight(KG),Supplier,Product Tag,Variant ID (DO NOT EDIT),Variant (English) (DO NOT EDIT),Variant (Traditional Chinese) (DO NOT EDIT),Variant Quantity (DO NOT EDIT),Update Variant Quantity (e.g. +5 or -8),Variant Price,Variant Sale Price,Variant Retail Store Price,Variant Member Price,Variant Bronze Member Price,Variant Silver Member Price,Variant Gold Member Price,Variant 批發商戶 Price,Variant Cost,Variant Weight(KG),Variant SKU,Location ID,MPN,Barcode,SL_STOCK_ID(DO NOT EDIT),Warehouse(DO NOT EDIT),SL_KEY0(DO NOT EDIT),SL_KEY1(DO NOT EDIT)
602cfbdab2c3311c0595416c,PLAY＆ JOY Maca Super Hot Lubricant 250ml,PLAY＆ JOY 超熱感按摩二合一 水性潤滑劑 250ml,,"❤水溶性基質，遇水即溶，清洗方便，毫無殘留。
❤透明、無色、無味、無香精。
❤不含油質和蠟質，清爽不油膩。
❤添加瑪卡萃取物，熱感提昇兩性互動情趣。
❤PH酸鹼值與女性私密處一致。
❤專利配方與天然分泌液相似。
❤產品制作過程實現""GMP""規範化管理。
❤所有原料通過歐盟CE認證的國際標準。",PLAY＆JOY  Super Maca Hot 250ml,PLAY＆JOY 超熱感按摩二合一 水性潤滑劑 250ml,"Hot Water-Based Personal Lubricant enhances female sexual arousal and sensitivity. Also, it makes women come on with a warm sensation. It does not have the uncomfortable, overheating, or allergic, tingling feelings of other hot lu","❤水溶性基質，遇水即溶，清洗方便，毫無殘留。 ❤透明、無色、無味、無香精。 ❤不含油質和蠟質，清爽不油膩。 ❤添加瑪卡萃取物，熱感提昇兩性互動情趣。 ❤PH酸鹼值與女性私密處一致。 ❤專利配方與天然分泌液相似。 ❤產品制作過程實現""GMP""規範化管理。 ❤所有原料通過歐盟CE認證的國際標準。","PLAY＆JOY  Super Maca Hot 250ml, PLAY＆JOY 超熱感按摩二合一 水性潤滑劑 250ml, PLAY＆JOY, 超熱感按摩二合一 水性潤滑劑,PLAY＆JOY,PLAY＆JOY 水性潤滑劑,PLAY＆JOY 超熱感水性潤滑劑,PLAY＆JOY 熱感 水性潤滑劑,PLAY＆JOY 超熱感",N,N,,,Y,Play and Joy,N,238,0,,0,0,0,0,0,N,,118,PJ-LBW104-250+,4,+0,1,,,,,,,,,,,,,,,,,,,,,4710343100256,602cfbdab2c3311c05954171,Primary,4490392afc7dfe94654a2a39a4898184,94c003ae6ff473f1d8a13ed058ee8a4e
602d050b865e5b00233c2ee0,Okamoto 0.02 Hydro Polyurethane Large 8's Pack PU Condom,岡本 0.02 水性聚氨酯大碼 8 片裝 PU 安全套,,,Okamoto 0.02 Hydro Polyurethane Large 8's Pack PU Condo,岡本 0.02 水性聚氨酯大碼 8 片裝 PU 安全套,"Okamoto makes these condoms to give the most pleasure, bringing your hearts closer when making love. Their 0.02mm urethane lets you feel the warmth of each other.The pinnacle of condom technology, they let you both reach the pinna",岡本製造的安全套，為了將你們的心拉近。這 0.02mm 的聚氨酯安全套讓你感受對方的體溫。這製作安全套技術的高峰，令你兩亦達到快感的高峰。內裝數量	8製造廠	オカモト株式会社規格	直徑 36mm;圓周 114mm;闊度 57±2mm* 長度 175±5mm-透明無色-非殺精形潤滑劑-聚氨酯物料製造-日本製造-形狀	,"岡本 0.02 水性聚氨酯大碼 8 片裝 PU 安全套, Okamoto 0.02 Hydro Polyurethane Large 8's Pack PU Condo, PU Condom, Okamoto 0.02, Okamoto, 岡本 0.02, 岡本",N,N,,,Y,Okamoto 岡本,N,216,208,,0,0,0,0,0,N,,108.11,2078,6,+0,1,,,,,,,,,,,,,,,,,,,,,4547691778406,602d050b865e5b00233c2ee5,Primary,72ef3434594be6434e3bd9d1cd33b623,718793ef96f091b70e4b3cefebcce750
602df919cd8227001110e7db,BATTLEMAN Oyster King (400mg x 30 tablets),BATTLEMAN Oyster King 蠔王戰鬥丸 (400mg x 30粒),,,BATTLEMAN Oyster King (400mg x 30 tablets),BATTLEMAN Oyster King 蠔王戰鬥丸 (400mg x 30粒),"Battleman Oyster King is the product to supplement your daily need especially for males which is over the age of 30. It can increase strength, boost power and improve your endurance performance.Energy insufficient and fatigue are ",品牌：BATTLEMAN®淨含量：一盒30粒，每粒400mg適用人群：所有體質成年男士服用方法：每日1次，每次2粒，溫水吞服，有需要者可提前兩小時服用3-4粒儲存方法：密閉，置於陰涼、乾燥處保存主要成分：日本生蠔，瑪咖，東革阿裡，淫羊藿，肉蓯蓉，膠囊（明膠，食用色素E113，E171）1. 本產品由純天然原料製成，每顆膠囊的顏色、氣味可能略有不同，但不會影響功效。2. 只可作為膳食補充劑服用，不可取代藥物或正常的飲食。3. 由於體質與身體狀況的差別，極個別,"Battle Man 蠔王戰鬥丸Oyster King 1盒30粒, Battleman Oyster King 蠔王戰鬥丸, BATTLEMAN蠔王- Battleman Oyster King, BATTLEMAN OysterKing 蠔王戰鬥丸：日本生蠔男士補品雄風, BATTLEMAN - 蠔王戰鬥丸",N,N,,預計三至五日後出貨,Y,BATTLEMAN,N,298,280,,266,0,0,0,0,N,,149,BA408BH12,0,+0,1,,,,,,,,,,,,,,,,,,,,,4897086540119,602df919cd8227001110e7e0,Primary,4a713b5835fc9fafaf287f6630e30f64,dca8889a559c0c07bd66bf76b6b5ce2e
602dfd64ae8bc10038363698,BATTLEMAN OysterKing Drink (50ml x 2 bottles),BATTLEMAN OysterKing  蠔王戰鬥飲 (50ml x 2支),"Relieve from exhausted, speed up the initiation of men's unique organ, improve hardness, boost up male performance",BATTLEMAN蠔王戰鬥飲是由被譽為蠔中之王之「日本広島蠔」配合多種動植物精華精煉而成。日本廣島認證廠房生產，不含西藥，無副作用。即開即飲即吸收，瞬間提升戰鬥力。,BATTLEMAN Oyster King Drink (50ml x 2 bottles),BATTLEMAN 蠔王戰鬥飲 一盒 2支裝,"Made from ""Japan Hiroshima Oyster"", which is known as the king of oysters, with a variety of animal and plant essences. It is produced in a Hiroshima certified factory in Japan, does not contain Western medicine, and has no side e",BATTLEMAN蠔王戰鬥飲是由被譽為蠔中之王之「日本広島蠔」配合多種動植物精華精煉而成。日本廣島認證廠房生產，不含西藥，無副作用。即開即飲即吸收，瞬間提升戰鬥力。包裝規格 : 50毫升x 2 支產地 : 日本極速提升：作戰前一支儲存方法：請存放於陰涼乾燥處(長期病患 / 對以上成分過敏者請先徵求醫生建議),"蠔王戰鬥飲, BATTLEMAN 蠔王戰鬥飲, BATTLEMAN 蠔王戰鬥飲 , BATTLEMAN蠔王,BATTLEMAN OysterKing, OysterKing 蠔王戰鬥飲, 日本広島蠔",N,N,,,Y,BATTLEMAN,N,178,165,,160,0,0,0,130,N,,89,BA830AI51,5,+0,1,,,,,,,,,,,,,,,,,,,,,4897086540126,602dfd64ae8bc1003836369d,Primary,76dc562d6b8502e2e41872746c8bca62,89d516321823978e05d084a903e680fe
602e0539497e30002c3301a4,ICHIKI MACA MAX 50ml,ICHIKI 極感MAX 50ml,,,ICHIKI MACA MAX 50ml,ICHIKI 極感MAX 50ml,"Japanese powerful drink supplement, you can drink as soon as you dismantle it, easy to absorb, and you can get the best out of it, enjoy the pleasure of master-level sensation.  REFUSE TO BE A NG MAN - Powerless - Stressful life","激情時刻話黎就黎，男人點可以話唔得？想同伴侶享受極致感官，激情起動一整夜，仍能精力充沛，自信滿滿。極感MAX 幫到你！日本直送男士恩物，一拆即飲，容易吸收，一飲即勁，助你發揮淋漓盡致，盡享大師級官能快感，性福起動。極致強硬快感，她準備好了嗎？最速起動！夠硬夠勁！絕對快感！15種成份の精髓瑪卡 マカ：6,600mg(生換算)蓽茇 ヒハツ：300mg(原末換算)東革阿里 トンカットアリ：毎日のバランスを整える (調整身體機能)水魚精華 スッポン：逞しさを応援 ","ICHIKI | 極感Maca Max 50ml, ICHIKI 極感瑪卡(Maca Max) 能量補充飲料(50ml), 日本-極感MAX瑪卡(Maca Max), 日本極感瑪卡(Maca Max) 能量補充飲料, ICHIKI 極感瑪卡Maca Max(日本製造) 能量補充飲料1支50ml",N,N,,,Y,ICHIKI,N,128,98,,0,0,0,0,0,N,,46,IC836KX91,3,+0,1,,,,,,,,,,,,,,,,,,,,,4897086540225,602e0539497e30002c3301aa,Primary,652372f843250d4270efcf1a2cf38165,8c8d08dd505755526ef8c874ef21b1c3
602e08bd4a77920029dd48df,"MyToys Rocky Masturbation Cup with thrusting, rotating and sexy moaning",MyToys Rocky 全方位旋轉自動抽插電動飛機杯,,,"Masturbation Cup with thrusting, rotating and sexy moan",Mytoys Rocky 全方位旋轉自動抽插電動飛機杯,• Soft body-safe material• 10 thrusting &amp; rotating functions• 3 build-in moaning sounds• Suction base for hands free operation• USB rechargeable• Easy to detach and clean• Material: ABS and TPE• The inner sleeve size: 4.8 cm x,德國品牌Mytoys推出Rocky全方位旋轉自動抽插電動飛機杯，設有10種不同旋轉及抽插模式，令你真正享受到如真人般的享受。內紋複雜剌激但非常柔軟，仿佛像無數柔軟舌頭輕吻你的巨龍。貼心內置3種呻吟聲音(日文)，只需插入耳機便可置身場景之中，附送強力吸盤底座，滿足你夢寐中的任何體位。- 電動飛機杯- USB充電(已附充電線)- 內膽可拆卸清洗重複使用)- 外殼不防水(請小心使用)- 10種旋轉及上下抽插模式,"Mytoys Rocky, 全方位旋轉自動抽插電動飛機杯, 電動飛機杯, 自動抽插飛機杯, Rocky 飛機杯",N,N,"This product is a pre-order product. It will arrive in about 7-14 working days, thank you for your patient! (AVAILABLE does not mean in stock)",此商品為預購商品，大約7-14工作天到貨，請耐心等候♡（尚有庫存不代表有現貨）,Y,MyToys,N,780,688,,0,0,0,0,0,N,,310,MT-MC-006-bk,0,+0,1,,新年促銷2023,,,,,,,,,,,,,,,,,,,9504000162191,602e08bd4a77920029dd48e4,Primary,a4b71a6ef6e5d2521bc2bcec08604225,e1a12b4616ad440eb2cf9a0f601fccf0
602e115cda19142d6fa1009f,MyToys FrenchKiss Masturbator w/Tongue Black,MyToys FrenchKiss 全自動舌舔震動飛機杯 黑色,,,MyToys FrenchKiss Masturbator w/Tongue Black,MyToys FrenchKiss 全自動舌舔震動飛機杯 黑色,FrenchKiss is an innovative electrical masturbation cup including tongue part and vaginal canal part with a separate control. It brings into reality the masturbation dream of every man to climax with a flexible tongue licking when,FrenchKiss是一種創新的電動自慰杯，包括帶有獨立控制功能的舌頭部分和陰道管部分。 當推入洞中時，通過靈活的舌頭舔舔，將每個男人的手淫夢想變為現實。 內部柔軟的材料包裹您的陰莖，同時靈活而逼真的舌頭舔您的龜頭。 您也可以單獨取下舌頭，刺激其他感覺區域。 該裝置位於兩個單獨的控件中，使您可以享受高潮的最終49種組合。- 柔滑的真實感材料- 逼真的陰道肋管，助您一臂之力達到高潮- 獨特的舌頭舔和振動組合運動- 7種振動模式和舔模式- 可充電的- 舌頭部分,"購買MyToys - FrenchKiss 舌頭飛機杯- 黑色, 〔舌尖上的享受〕德國MyToys FrenchKiss 雙重享受電動飛機杯,  德國品牌FRENCH KISS MYTOYS雙重享受男士電動自慰杯, 德國Mytoys French Kiss全自動舌舔震動飛機杯, Mytoys French Kiss",N,N,,,Y,MyToys,N,623,0,,0,0,0,0,0,N,,277,,2,+0,1,,,,,,,,,,,,,,,,,,,,,9504000162184,602e115dda19142d6fa100a5,Primary,4326e0909f12bce69149fc49e68397f5,40527d8ac4e5b5da8443cb0bd73372bb
602e2dbaaba2e70029845564,POTUS MEDICAL (HK) LTD - OraQuick HIV Self-Test (WHO prequalified),OraQuick HIV Self-Test 愛滋病自我檢測套裝,"-Over 99.4% accuracy
- Same technology used by healthcare professionals 
- Result in just 20 minutes
- Oral swab test. No Blood Required","-靈敏度達99.4% 
-專業醫療人員技術
-20分鐘即有結果
-只需採集口腔液，無需抽血",POTUS MEDICAL (HK) LTD - OraQuick HIV Self-Test (WHO pr,OraQuick HIV Self-Test 愛滋病自我檢測套裝,"OraQuick (by DKT) detects antibodies to both HIV-1 and HIV-2 with an oral swab, providing a confidential in-home testing option with results in as little as 20 minutes. It is the first in-home ORAL HIV SELF-TEST to be approved by ","保護自己，保障家人​OraQuick® HIV自我檢測套裝 是世界衞生組織所認可 ，以口腔液作為樣本的愛滋病抗體快速測試。收集口腔液不會有痛楚，測試結果與血液測試的準確度相若。 測試簡單易用，進行測試及得知結果也是由使用者自己「在家自我檢測」 ， 不限時間地點，就能知道有否感染HIV病毒。​任何人士擔心可能暴露於愛滋病病毒感染風險（包括不安全的陰道交、肛交、口交及血液接觸），或想知道自己有否感染 HIV，皆可進行自我檢測。套裝包括：(1) 鋁箔袋,內含： ",OraQuick HIV Self-Test 愛滋病自我檢測套裝，POTUS MEDICAL (HK) LTD - OraQuick HIV Self-Test，HIV Self-Test ，愛滋病自我檢測套裝，愛滋病,N,N,"This product is a pre-order product. It will arrive in about 7-14 working days, please wait patiently! (AVAILABLE does not mean in stock)",此商品為預購商品，大約7-14工作天到貨，請耐心等候！（尚有庫存不代表有現貨）,Y,Oraquick,N,324,0,,0,0,0,0,210,N,,175,BG-0005X4-2001,16,+0,1,,,,,,,,,,,,,,,,,,,,,22101711,602e2dbaaba2e70029845568,Primary,992629dd98216723209ecdc07f7274d5,fbf322915ae3932b169e7e5c5eef042b
602eb7d7c2742a002f6e2653,SSI Japan Yariman Natural Herbal Extract 4 Sticks,SSI Japan 狂亂 草本精華 4枝裝 【女性用】,,"瓜拉納提取物主要功效：引發女性的性愛慾望，提升敏感度，性愛快感度UPUPUP。
會充分刺激女性的神經，產生很強烈的需求和快感，使女人需求更強烈。

建議使用：使用前先搖勻。把2支口服或混在不多於200ml的飲料內飲用，如混飲料中使用建議等待10-15分鐘後完全溶解後飲下效果更佳。30分鐘見效 ( 因人而異 )。
内容量0.5ml×4本
24小時內不可服用超過每日建議份量。
全天然植物成分，不含迷幻成份，安全可靠。
注意：因個別人仕關係，效果因人而異。

日本製造",SSI Japan Yariman,SSI Japan やりまん - 狂乱 (4支裝) 草本精華,"Guarana extract: trigger women's desire for sex, increase sensitivity, and increase sexual pleasure.It will fully stimulate women's nerves, produce strong needs and pleasure, and make women more demanding.Suggested use: Shake well",瓜拉納提取物主要功效：引發女性的性愛慾望，提升敏感度，性愛快感度UPUPUP。會充分刺激女性的神經，產生很強烈的需求和快感，使女人需求更強烈。建議使用：使用前先搖勻。把2支口服或混在不多於200ml的飲料內飲用，如混飲料中使用建議等待10-15分鐘後完全溶解後飲下效果更佳。30分鐘見效 ( 因人而異 )。内容量0.5ml×4本 24小時內不可服用超過每日建議份量。全天然植物成分，不含迷幻成份，安全可靠。注意：因個別人仕關係，效果因人而異。日本製造,"SSI やりまん- 狂乱(4支裝),SSI JAPAN 女性高潮口服液提升欲望潮吹液多款選4支入,SSI JAPAN(国内ブランド) やりまんローション “狂乱,やりまん ""狂乱"",春藥,潮吹,迷姦水",N,N,,,Y,SSI Japan,N,299,0,,0,0,0,0,200,N,,142,YCS-S030,0,+0,1,,,,,,,,,,,,,,,,,,,,,4571361303209,602eb7d7c2742a002f6e2657,Primary,910b3dd0997b80ae4bbf330df7e090e9,95105916bfafc05273fc3257518447b7
6030ad7fa567640035118b97,A-One SM Training Bone-shaped Mouth Shackle,A-One SM 調教 骨頭型口枷,,,A-One SM Training Bone-shaped Mouth Shackle,A-One SM 調教 骨頭型口枷,"Arouse your deep desires, the brand new SM product series-adjust and enjoy ""torture"" to change women! The mouth flail is made of luxurious imitation leather material, which is very thick and soft, and has high elasticity. It can a",喚起你深層的欲望，全新SM用品系列 - 調較，享受“以酷刑” 來改變女人！口枷使用奢華的仿皮革材質製造，十分厚身和柔軟，彈性也很高，亦可以用清水清洗，打理十分方便。配上骨頭形狀的白色軟身矽膠口塞，使凌虐性和觀賞性也提升到頂點。想她以後對你言聽計從? 一切由調較開始...- 由高質仿皮革製成- 骨頭由軟身矽膠製造- 表面順滑- 質地十分柔軟- 可用清水清洗- 頸圈可調較鬆緊由日本引進,"〔日本原裝進口〕 A-ONE 調教SM調教狗骨口枷, 日本A-ONE 調教系列骨頭型口枷, A-One SM調教骨頭口枷, A-One 調教口枷(狗骨), SM 調教- 骨頭形狀口枷, 日本原裝進口A-ONE．調教骨頭造型口枷, 日本A-ONE＊調教系列-ボール付き口枷, 調教骨頭造型口枷",N,N,,,Y,,N,138,0,,0,0,0,0,99,N,,69,TOY-9909209,9,+0,1,,,,,,,,,,,,,,,,,,,,,4582236099844,6030ad7fa567640035118b9c,Primary,71b7db589cb08a2c55fdce5c306fb856,9179b365f7c3db1b28648b3c53f42724
6030afd648d31e002f76e7d7,A-One SM Training Labia Opening Clip,A-One SM 調教 陰唇開口夾,,,A-One SM Training Labia Opening Clip,A-One SM 調教 陰唇開口夾,"Stabilize the clip with the imitation leather buckle on your thighs, and then use the clip to clamp your lips in four directions. As your legs split, the lips will come out. The imitation belt is soft, up to 50cm, and the length c",把夾子配合仿皮的帶扣穩定在大腿上，再用夾子將唇口向四個方向夾起，當你的腿劈得越開，唇口亦會反得越出。仿皮帶子質地柔軟，長達50cm，更可調較長度，唇夾亦能調較夾緊的力度，使用上非常簡單方便。 - 仿皮物料製造- 帶子長50cm- 可調較鬆緊- 配有4個陰唇夾 由日本引入,"A-One - SM 調教陰唇開口夾, A-ONE - 調教【陰唇開口夾】, A-ONE 調教陰唇開口夾,〔日本原裝進口〕 A-ONE．SM 調教陰唇開口夾, 乳頭/ 陰唇夾, A-one 終極調教陰唇擴張器, 日本A-ONE 調教系列腳帶連開腿陰唇夾, 夾陰唇, SM情趣用品, 調教, 陰唇擴張, BDSM",N,N,,,Y,A-One,N,128,0,,0,0,0,0,70,N,,37,TOY-9909298,7,+0,1,,,,,,,,,,,,,,,,,,,,,4573432994170,6030afd748d31e002f76e7dc,Primary,cbee4bce194f1836972005db70ec47e5,ed7d07fe7ead9f0aed051481b5b1b20d
6030f365fef044003ba34219,pjur superhero Delay serum 20ml,pjur superhero 持久精華 20ml,,"德國男士延遲精華，減敏技術讓你享受更多！
僅需 15 至 20 秒！在你的敏感處形成減敏薄膜！",pjur superhero DELAY serum 20ml,pjur superhero 持久精華 20ml,"Reduces hypersensitivity of the penis - without numbing!New sensitivity reducing, invisible filmFor longer pleasure. Reduce the sensitivity but not the sensation! The serum enhances the smoothness and sheathes the penis as a prote",德國男士延遲精華，減敏技術讓你享受更多！僅需 15 至 20 秒！在你的敏感處形成減敏薄膜！只要在敏感處皮膚表面上擠 1 至 2 泵份量的 pjur superhero 持久精華並進行按摩，精華便能快速形成一層減低敏感度，同時不減低感覺的薄膜，使歡悅時間延長。 而且成份經 SGS 檢驗不含麻醉劑及藥物成份，使用者可安心使用！使用持久精華後所形成的薄膜不會被身體吸收，所以與不同類型的皮膚都能兼容。亦因如此，你可以每天安全使用，可以在運動時重覆使用，以保持你需,"碧宜潤pjur SUPERHERO 持久精華20ml, pjur - superhero 持久精華20ml, pjur superhero 持久精華20ml, PJUR Superhero 持久精華20ml 價錢、規格及用家意見, 德國pjur碧宜潤Superhero 持久精華(不含麻痺成份), pjur 持久精華",N,N,1-3 days shipping,1-3日出貨,Y,pjur,N,269,248,,0,0,0,0,0,N,,135.66,1621,7,+0,1,,,,,,,,,,,,,,,,,,,,,827160110871,6030f365fef044003ba3421e,Primary,96b52335af8cc8fe4de8a102b246910e,dfcfc4c07fc3dae89589e8499519d32b
60336e30857331824679a501,SN-385 Japanese Sailor Suit Red,SN-385 日系水手服套裝 紅色,,絲襪/網襪隨機,NT-385 Japanese Sailor Suit Red,SN-385 日系水手服套裝 紅色,Size: One size fits everyone,大小：一個尺寸適合所有人,"日系水手服, 學生系列內衣, 「水手服」, 2021 水手服套裝, 日本學生水手服, SN-385 日系水手服套裝, Naughty Clothes, 情趣內衣",N,N,,,Y,,N,235,198,,0,0,0,0,0,N,,70.5,,3,+0,1,,,,,,,,,,,,,,,,,,,,,98000281,60336e30857331824679a505,Primary,6352d39a8ce556387b32aace66d0fe48,9c2e5e9d4de53e4777bd23382955e5a8
60337ff25a0e8e003284169f,SN-114 Loli Academy,SN-114 蘿莉學院,,,NT-107 Loli Academy,SN-114 蘿莉學院,Size: One size fits everyone,大小：一個尺寸適合所有人,"SN-114 蘿莉學院情趣內衣, 小蘿莉學院風綠格套裝, 可愛蘿莉性感女學院風, 情趣內衣, 蘿莉lolita洋裝, 日系制服女",N,N,,,Y,,N,228,0,,0,0,0,0,0,N,,68.4,,6,+0,1,,,,,,,,,,,,,,,,,,,,,98000192,60337ff25a0e8e00328416a3,Primary,a872824bae2d3b5fdac8dc3bbae3553d,bd6dd0ae4eac058ab5c4d424fcc51a3b
6034768d32d777003b84336d,Fifty Shades of Grey Adjustable Cock Ring - Black,Fifty Shades of Grey 可調較式陰莖環 - 黑色,,,Fifty Shades of Grey Adjustable Cock Ring - Black,Fifty Shades of Grey 可調較式陰莖環 - 黑色,"Material: SiliconeBrand: Fifty ShadesCountry: USARealise your peak potential during shared encounters with Again and Again, a slide-to-fit adjustable ring designed to help enhance erections and optimise staying power, for drawn-ou",材質：矽膠品牌：格雷的五十道陰影系列國家：美國可調節環的設計可實現最大的潛能，旨在幫助增強勃起力並優化保持力，從而激發激情，使您完全滿意。撥動式握把使您可以選擇適合自己的精確尺寸，​​體驗完全定制的完美舒適感。即使在播放過程中，調整大小也很容易，以實現完全自定義。矽膠套索式灰色環在做愛時可以幫助增加勃起的大小和耐力完全可調，適合大多數尺寸的男性最大直徑：8.9厘米戒指尺寸：可調材質：矽膠防水：是包含乳膠：否包含鄰苯二甲酸鹽：否,Fifty Shades of Grey 可調較式陰莖環 - 黑色，Fifty Shades of Grey Adjustable Cock Ring - Black，Fifty Shades of Grey，陰莖環，Cock Ring，可調較式陰莖環，黑色,N,N,,,Y,,N,228,0,,0,0,0,0,0,N,,66,E26462,6,+0,1,,,,,,,,,,,,,,,,,,,,,5060428804807,6034768d32d777003b843372,Primary,5bb56812ccb6c50efc69834d3c6159dc,b46b678c3c3f4cf130a2c27f95b464c9
603478d4e08f660026e7ece8,Liebe Seele Silicone Ball Gag w Leather Straps,Liebe Seele 皮帶矽膠球形口枷,,,Liebe Seele Silicone Ball Gag w Leather Straps,Liebe Seele 皮帶矽膠球形口枷,Diameter (cm): 4.3 Material: SiliconeBrand: Liebe SeeleCountry: JapanBreathe easy and get the most from restraint play. Slip the ball inside your sub's mouth and adjust the leather straps to achieve a snug but comfortable fit.The ,直徑（厘米）：4.3材質：矽膠品牌：Liebe Seele國家：日本輕鬆呼吸並從約束遊戲中獲得最大收益。 將球滑入對方的嘴中，並調節皮帶以達到貼身但舒適的感覺。球具有彈性，山羊皮錶帶可牢固地固定您的頭部。請確保在必要時提出安全信號以停止比賽！亮麗而有力的深棕色山羊皮與超柔軟的天鵝絨相結合，在武士的野性與紳士的溫柔之間創造出矛盾的美麗。柔軟的原裝山羊皮錶帶，穿著舒適醫用標準彈性矽膠球高品質的永恆簡潔設計材料：山羊皮，矽樹脂，金屬錶帶顏色：深棕色重量：40克長,"Liebe Seele 皮帶矽膠球形口枷 啡色,Liebe Seele Silicone Ball Gag w Leather Straps - Brown,皮帶矽膠球形口枷,Ball Gag w Leather Straps,Liebe Seele Silicone Ball gag",N,N,,,Y,Liebe Seele,N,348,0,,0,0,0,0,0,N,Y,162,GA-80037BR,7,,1,,,62725ba0b06868001bd9eace,,黑色 black,5,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,WD0000694,GA-80037BR,,4582558001198,62725ba0b06868001bd9ead6,Primary,83166921839bd6e2975bfc1e89439698,03de290115204536b4c4a25b70bde9b8
603478d4e08f660026e7ece8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62725ba0b06868001bd9eacf,,深啡色 brown,1,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,WD0000693,GA-80037BK,,4582558000221,62725ba0b06868001bd9eadb,Primary,72351f18eb87fb7bdffcc4c757f228c3,ad1b60823c4f280387a0c8d38cdc813e
60347f1932d777002c843648,lovetoy Bondage Fetish Deluxe Douche,lovetoy 灌腸器,,,Lovetoy Bondage Fetish Deluxe Douche,Lovetoy 灌腸器,"Length (cm): 16.5 Brand: LovetoyCountry: ChinaWarranty (months): 12 This effective anal douche is so easy to use with a soft, squeezable bulb, making it an absolute essential for fans of anal toys and anal sex.Douche before anal f",品牌：Lovetoy國家：中國保修（月）：12長度：16.5cm這種有效的肛門沖洗器易於使用，可擠壓的柔軟球莖非常適合肛門玩具和肛交的愛好者。在肛交或性交之前進行沖洗，以獲得乾淨，新鮮和愉悅的體驗。在噴嘴上塗抹水性肛門潤滑劑，可在插入過程中提供額外的滑動，並通過底部的微小擺動來調節身體角度，以實現舒適貼合易於使用且有效的肛門沖洗器，可進行私密清潔和衛生的肛門運動牢牢地擠壓球莖以吸水並排出水，以有效地清潔肛門等高的噴嘴桿使插入舒適輕鬆身體安全的材料，具有防滑,"Lovetoy 灌腸器，Lovetoy Bondage Fetish Deluxe Douche，灌腸器，Lovetoy ，Deluxe Douche,SM,肛交",N,N,,,Y,Lovetoy,N,198,0,,178,0,0,0,0,N,,23,WD0000741,1,+0,1,,,,,,,,,,,,,,,,,,,LV1665,,6970260906043,60347f1932d777002c84364c,Primary,fd15203e2ab86b44e32b833998a1ea9e,0e1240ec28977e2c17077860530dcb57
6034928f29572500293678b9,MT Neoprene Puppy Hood - Black,MT Neoprene 犬形面罩 - 黑色,,,MT Neoprene Puppy Hood - Black,MT Neoprene 犬形面罩 - 黑色,Brand: Metal TempationCountry: ChinaNeoprene Puppy Hood combined with BDSM Bondage Gear restraints can increase the wearer's sense within a sex game scene,品牌: Metal Tempation國家: 中國,"MT Neoprene 犬形面罩 - 黑色, MT Neoprene Puppy Hood - Black, 犬形面罩, 面罩, SM",N,N,,,Y,Metal Tempation,N,238,0,,0,0,0,0,0,N,,106.5,RYSC-142-S-BLK,1,+0,1,,,,,,,,,,,,,,,,,,,,,RYSC-142-S-BLK,6034928f29572500293678be,Primary,8998304fd4b6fb6a8af84e3598330ac5,20a8f4bc3da5005e451041b76a162a98
60349f8fed17f6003be1515c,MT Screwed Tail Plug with Cat Ears,MT- 貓耳及螺絲組裝貓尾後庭塞,,,MT Screwed Tail Plug with Cat Ears,MT- 貓耳及螺絲組裝貓尾後庭塞,Diameter (cm): 2.8  Length (cm): 45  Brand: Metal Tempation Insertable length (cm): 7  Size: Length 38-45cm Material: Tail+aluminium alloy (The tail can keep the shape) 1 set include 1 anal plug+1 tail+1 anchor+1 cat ear,,"MT- 貓耳及螺絲組裝貓尾後庭塞 白色, MT Screwed Tail Plug with Cat Ears - White, 貓尾後庭塞, Tail Plug with Cat Ears, SM, anal play",N,N,,,Y,Metal Tempation,N,368,0,,348,0,0,0,0,N,Y,71,RY-130-S+MPJ-016-A+F,30,,1,,,628b3e2299fb3f003067ebf0,Dark Grey,深灰色,7,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,RY-13-S+MPJ-023-C+F,,,13023f,628b3e2399fb3f003067ebfe,Primary,1de872897cf949f15ce525bb8ef0a006,62cb73c9d57b8445d7a907c3ca919220
