商品名稱,選項,供應商,分類,商品貨號,商品條碼,商品原價,商品特價,實體店價格,會員價,銅級會員價,銀級會員價,金級會員價,批發商戶價,商品成本,預設倉庫,尖沙咀門市,網店倉庫【主庫存】,深水埗門市,HKTV 獨立庫存,庫存總量,總成本
SSI Japan Pink Denma Aqua 防水AV按摩棒 粉紅色,,,,WOD-0036,4571361303100,298.0,0.0,,0.0,0.0,0.0,0.0,0.0,145.0,2,1,0,1,0,4,580.0
岡本 TOYDOM 玩具專用套 10個裝,,,,L4122,4589949760030,88.0,0.0,,0.0,0.0,0.0,0.0,0.0,40.0,0,2,0,0,2,4,160.0
SSI Japan 女性潮吹膠囊 依蘭精華 3粒裝,,,,SSI-C005,4571136194278,230.0,218.0,,0.0,0.0,0.0,0.0,139.0,68.0,64,3,0,2,5,74,5032.0
Womanizer Duo 雙頭陰蒂吸啜按摩棒 寶藍色,,DIS,,WO713HA79(dis),4251460606431,1710.0,1488.0,,0.0,0.0,0.0,0.0,0.0,820.8,5,0,0,0,1,6,4924.799999999999
Womanizer Duo 雙頭陰蒂吸啜按摩棒 粉紅色,,DIS,,WZ071SG3 (dis),4251460606424,1710.0,1488.0,,0.0,0.0,0.0,0.0,0.0,820.8,1,0,0,0,1,2,1641.6
Womanizer Duo 雙頭陰蒂吸啜按摩棒 黑色,,DIS,,WO713HA81(dis),4251460600040,1710.0,1488.0,,0.0,0.0,0.0,0.0,0.0,820.8,5,0,0,0,2,7,5745.6
FUJI LATTE 0.03 乳膠安全套 12片裝,,,,,4902510202362,149.0,138.0,,0.0,0.0,0.0,0.0,0.0,55.0,5,0,0,1,0,6,330.0
Intimate Earth-Mojo 人參陰莖刺激凝膠-30ml,,,,0850000918313,850000918313,186.0,0.0,,0.0,0.0,0.0,0.0,0.0,88.0,2,1,0,0,0,3,264.0
Rends 濃縮精液潤滑液大量顏射100發 200ml,,,,RE493DU14,4562271743537,190.0,0.0,,0.0,0.0,0.0,0.0,0.0,40.0,11,1,0,0,0,12,480.0
Fifty Shades of Grey 乳頭及陰蒂鋼珠鏈,,,,E28595,5060493003488,378.0,0.0,,0.0,0.0,0.0,0.0,0.0,162.0,1,0,0,0,0,1,162.0
Fifty Shades of Grey 震動乳頭夾  黑色,,,,E26465,5060428804869,368.0,0.0,,0.0,0.0,0.0,0.0,0.0,142.0,0,0,0,0,0,0,0.0
ToysHeart 每天請求内射女孩 動漫飛機杯,,,,WD0001970,4526374913297,158.0,0.0,,138.0,0.0,0.0,0.0,0.0,38.51,3,1,0,0,2,6,231.06
MT 多圈陰莖環 32x38x45mm,,,,RYSM-006L,RYSM-006L,198.0,0.0,,0.0,0.0,0.0,0.0,0.0,27.0,1,0,0,0,0,1,27.0
Rends 玩具清潔劑 - 150ml,,,,4562271746613,4562271746613,108.0,0.0,,99.0,0.0,0.0,0.0,0.0,37.0,0,0,0,0,0,0,0.0
Rends 傳說手淫潤滑液 200ml,,,,RE233BU92,4562271746668,140.0,0.0,,0.0,0.0,0.0,0.0,0.0,58.0,3,1,0,0,0,4,232.0
LOVENSE Edge 2 可調節式前列腺按摩器,,,,WD0000721,728360599780,1006.0,0.0,,928.0,,,,0.0,430.0,17,2,0,3,2,24,10320.0
Lush 3 by LOVENSE 遠端智能遙控震蛋,,,,WD0000745,728360599728,1006.0,0.0,,928.0,,,,660.0,506.0,86,3,0,4,0,93,47058.0
Fun Factory 手工全棉牛仔穿戴 Strap On 飾帶,,,,SA04828,4032498804514,999.0,0.0,,0.0,0.0,0.0,0.0,0.0,499.0,2,1,0,0,0,3,1497.0
Fun Factory Volta 陰蒂按摩器 湖水藍,,,,SA03971,4032498806174,998.0,0.0,,928.0,0.0,0.0,0.0,0.0,460.0,1,0,0,0,0,1,460.0
Fun Factory Volta 陰蒂按摩器 桃紅色,,,,SA03969,4032498806167,998.0,0.0,,928.0,0.0,0.0,0.0,570.0,460.0,2,1,0,0,0,3,1380.0
Fun Factory Volita 小型仿舌震動器 紫色,,,,SA04410,4032498187068,349.0,0.0,,338.0,0.0,0.0,0.0,0.0,161.0,2,1,0,0,0,3,483.0
Fun Factory The Boss Stub 像真按摩棒 螢光粉紅,,,,SA04905,4032498228365,499.0,0.0,,0.0,0.0,0.0,0.0,0.0,230.0,1,1,0,1,0,3,690.0
Fun Factory The Boss Stub 像真按摩棒 裸色,,,,SA03330,4032498228044,499.0,0.0,,0.0,0.0,0.0,0.0,0.0,230.0,2,1,0,1,0,4,920.0
Fun Factory The Boss Stub 像真按摩棒 黑色,,,,FU178EC87,4032498228082,499.0,0.0,,0.0,0.0,0.0,0.0,0.0,230.0,2,1,0,0,0,3,690.0
Fun Factory Stronic Surf 波紋強力衝擊器 海藍色,,,,SA04402,4032498806297,1498.0,0.0,,0.0,0.0,0.0,0.0,0.0,741.0,1,1,0,0,1,3,2223.0
Fun Factory Stronic Surf 波紋強力衝擊器 橙色,,,,SA04401,4032498806280,1498.0,0.0,,0.0,0.0,0.0,0.0,0.0,741.0,2,0,0,0,0,2,1482.0
Fun Factory Stronic Surf 波紋強力衝擊器 黑色,,,,FU273MJ02,4032498806303,1498.0,0.0,,0.0,0.0,0.0,0.0,0.0,741.0,1,0,0,0,0,1,741.0
Fun Factory Stronic Real 強力抽插震動棒 裸色,,,,FU273MJ03,4032498806310,1498.0,0.0,,0.0,0.0,0.0,0.0,0.0,741.0,0,0,0,0,0,0,0.0
Fun Factory ShareVibe 情侶共用震動棒 深紫色,,,,SA01870,4032498262666,998.0,0.0,,968.0,0.0,0.0,0.0,0.0,460.0,1,1,0,0,0,2,920.0
Fun Factory 子彈型迷你震動器連充電套裝,,,,WD0000350,4032498800370,395.0,0.0,,0.0,0.0,0.0,0.0,0.0,179.0,2,0,0,0,0,2,358.0
Fun Factory Manta 男士震動器 橄欖綠色,,,,SA04608,4032498806518,998.0,988.0,,0.0,0.0,0.0,0.0,0.0,460.0,2,1,0,0,0,3,1380.0
Fun Factory Magnum 矽膠平頭按摩棒 莓紅色,,,,SA03329,4032498226644,499.0,0.0,,0.0,0.0,0.0,0.0,0.0,230.0,2,1,0,0,0,3,690.0
Fun Factory Magnum 矽膠平頭按摩棒 黑色,,,,SA03328,4032498226088,499.0,0.0,,0.0,0.0,0.0,0.0,0.0,230.0,1,1,0,0,0,2,460.0
Fun Factory Limba Flex 吸盤可彎曲柔軟按摩棒 細碼,,,,SA05907,4032498200002,499.0,0.0,,0.0,0.0,0.0,0.0,0.0,225.0,4,1,0,0,0,5,1125.0
Fun Factory Limba Flex 吸盤可彎曲柔軟按摩棒 中碼,,,,SA05906,4032498200019,599.0,0.0,,0.0,0.0,0.0,0.0,0.0,285.0,2,1,0,0,0,3,855.0
Fun Factory Hybrid Kit - BATTERY+充電套裝,,,,SA03679,4032498805931,199.0,0.0,,0.0,0.0,0.0,0.0,0.0,93.0,3,0,0,0,0,3,279.0
Fun Factory G5 Tiger 陰道震動棒 紫色,,,,SA02028,4032498802268,998.0,0.0,,0.0,0.0,0.0,0.0,0.0,460.0,1,0,0,0,0,1,460.0
Fun Factory G5 Tiger 陰道震動棒 黑色,,,,SA03344,4032498805580,998.0,0.0,,0.0,0.0,0.0,0.0,0.0,460.0,2,0,0,0,0,2,920.0
Fun Factory Fun Cup 孖裝 初學者必備月經杯,,,,SA03682,4032498950075,399.0,0.0,,0.0,0.0,0.0,0.0,0.0,199.0,2,1,0,0,0,3,597.0
Fun Factory Anal Bootie Small 黑色後庭塞 細碼,,,,FU162UP66,4032498249087,199.0,0.0,,0.0,0.0,0.0,0.0,0.0,90.0,3,1,0,0,0,4,360.0
Fun Factory Duke 前列腺震動器 海綠色,,,,SA05408,4032498006857,599.0,0.0,,0.0,0.0,0.0,0.0,0.0,299.0,2,1,0,0,0,3,897.0
Fun Factory Duke 前列腺震動器 黑色,,,,SA00313,4032498006666,599.0,0.0,,0.0,0.0,0.0,0.0,0.0,299.0,1,0,0,0,0,1,299.0
Fun Factory Bouncer 重量球按摩棒 紅色,,,,SA02109,4032498271033,699.0,0.0,,0.0,0.0,0.0,0.0,0.0,323.0,2,1,0,0,0,3,969.0
Fun Factory Bouncer 重量球按摩棒 黑色,,,,FU724CP80,4032498271088,699.0,0.0,,0.0,0.0,0.0,0.0,0.0,323.0,2,1,0,0,0,3,969.0
Fun Factory Big Boss 震動棒 裸色,,,,SA02032,4032498802572,998.0,888.0,,,,,,,460.0,2,0,0,1,0,3,1380.0
Fun Factory Big Boss 震動棒 黑色,,,,FU418EE60,4032498801551,998.0,0.0,,0.0,0.0,0.0,0.0,0.0,460.0,3,0,0,0,0,3,1380.0
Fun Factory B Ball Uno 初階搖動感肛門塞 - 灰/黑色,,,,SA03341,4032498370088,329.0,0.0,,0.0,0.0,0.0,0.0,0.0,137.0,2,1,0,1,0,4,548.0
Fun Factory 愛神 超柔軟雙頭震動器 紅色,,,,WD0000351,4032498801346,699.0,0.0,,0.0,0.0,0.0,0.0,0.0,346.0,2,1,0,0,0,3,1038.0
Fun Factory 愛神 超柔軟雙頭震動器 藍色,,,,SA02563,4032498801353,699.0,0.0,,0.0,0.0,0.0,0.0,0.0,346.0,1,1,0,0,0,2,692.0
Fun Factory Amor 矽膠按摩棒 粉紅色,,,,SA03323,4032498225319,399.0,0.0,,0.0,0.0,0.0,0.0,0.0,182.0,4,1,0,1,0,6,1092.0
Fun Factory Amor 矽膠按摩棒 黑色,,,,SA03325,4032498225081,399.0,0.0,,0.0,0.0,0.0,0.0,0.0,182.0,3,1,0,0,0,4,728.0
Fun Factory Abby G G點按摩棒 紫色,,,,SA03668,4032498074061,599.0,0.0,,588.0,0.0,0.0,0.0,0.0,281.0,2,0,0,0,0,2,562.0
MT Wild Boar 貞操籠 50mm - 銀色,,,,RYCB-026-B-50mm,RYCB-026-B-50mm,220.0,0.0,,0.0,0.0,0.0,0.0,140.0,88.0,0,0,0,0,0,0,0.0
MT Wild Boar 貞操籠 40mm - 銀色,,,,RYCB-026-B-40mm,RYCB-026-B-40mm,220.0,0.0,,0.0,0.0,0.0,0.0,140.0,88.0,2,0,0,0,0,2,176.0
MT 野馬頭貞操鎖 銀色,尺寸: 45mm,,,RYCB-024-B-45mm,RYCB-024-B-45mm,298.0,228.0,,0.0,0.0,0.0,0.0,140.0,67.0,0,1,0,0,0,1,67.0
Mystim Pubic Enemy 1 號 電子陰莖鎖 透明,,,,E24415,4260152466208,1128.0,0.0,,1108.0,0.0,0.0,0.0,0.0,580.0,0,0,0,0,0,0,0.0
Mystim Pubic Enemy 1 號 電子陰莖鎖 銀色,,,,E26784,4260152466222,1338.0,0.0,,0.0,0.0,0.0,0.0,0.0,600.0,2,0,0,0,0,2,1200.0
Mystim Pubic Enemy 2 號 電子陰莖鎖 透明,,,,E24418,4260152466215,1638.0,0.0,,0.0,0.0,0.0,0.0,0.0,948.0,1,0,0,0,0,1,948.0
MT 男用貞操鎖 40mm - 黑色,,,,RYCB-012S,RYCB-012S,240.0,0.0,,0.0,0.0,0.0,0.0,150.0,85.0,3,0,0,0,0,3,255.0
MT 男用貞操鎖 50mm,,,,RYCB-009L,RYCB-009L,240.0,0.0,,0.0,0.0,0.0,0.0,159.0,95.0,1,0,0,0,0,1,95.0
MT 男用貞操鎖 45mm,,,,RYCB-003M,RYCB-003M,288.0,0.0,,0.0,0.0,0.0,0.0,120.0,78.0,2,0,0,0,0,2,156.0
Lock-a-Willy 矽膠貞操鎖 - 黑色,,,,E28340,8717903272800,468.0,0.0,,0.0,0.0,0.0,0.0,0.0,270.0,1,0,0,0,0,1,270.0
A-One Chu Chu 乳頭吸啜器 三件裝,,,,TOY-9909239,4573432991360,178.0,,,,,,,,55.0,2,1,0,0,0,3,165.0
COLT 專業乳頭吸啜器 - 黑色,,,,SE-6892-15-2,716770086785,188.0,0.0,,0.0,0.0,0.0,0.0,0.0,54.0,0,0,0,0,0,0,0.0
TENGA AIR-TECH SQUEEZE 重複使用型真空杯-刺激型,,,,TE630GN91,4560220558171,290.0,260.0,,248.0,0.0,0.0,0.0,0.0,93.8,2,1,0,1,0,4,375.2
MyToys Seahorse 乳頭陰蒂吸啜器 紅色,,,,(dis),9504000162382,488.0,299.0,,0.0,0.0,0.0,0.0,0.0,100.0,3,0,0,1,0,4,400.0
MyToys MyMini G 迷你可愛震動棒 粉紅色,,,,,9504000162344,268.0,0.0,,0.0,0.0,0.0,0.0,120.0,100.0,3,0,0,1,1,5,500.0
Durex 杜蕾斯 Fetherlite Ultra Thin Feel 超薄裝 乳膠安全套 30片裝,,,,DU338KN35,9300631420019,250.0,225.0,,225.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0.0
Orgie The Secret 費洛蒙調情噴霧 十合一身體頭髮噴劑 200ml,,,,,5600298351348,260.0,0.0,,0.0,0.0,0.0,0.0,138.0,100.0,5,1,0,0,0,6,600.0
Orgie WOW! 冰火口交噴霧 10ml,,,,,5600298351171,178.0,160.0,,0.0,0.0,0.0,0.0,0.0,61.18,11,1,0,1,0,13,795.34
Orgie - 後庭護理水矽混合潤滑液 100ml,,,,,5600298351010,188.0,0.0,,0.0,0.0,0.0,0.0,0.0,100.0,12,1,0,1,0,14,1400.0
iroha INTIMATE Wash 弱酸性天然保濕洗液,,,,IR407NG44 (dis),4560220550830,268.0,0.0,,0.0,0.0,0.0,0.0,0.0,123.0,1,0,0,0,0,1,123.0
iroha VIO 修護保濕乳液,,,,,4570030973262,270.0,0.0,,0.0,0.0,0.0,0.0,0.0,135.5,0,0,0,0,0,0,0.0
SN-372 爆乳透視秘書長,,,,,98000276,228.0,0.0,,0.0,0.0,0.0,0.0,0.0,68.4,9,0,0,0,0,9,615.6
Sagami 相模原創 0.01 PU安全套 1片裝,,,,,57474949,22.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.3,0,0,0,0,0,0,0.0
Shunga NURU Body-to-Body 按摩凝膠套裝 草莓香氣,,,,E22977,697309077002,328.0,288.0,,0.0,0.0,0.0,0.0,0.0,147.0,1,1,0,1,1,4,588.0
Shunga NURU Body-to-Body 按摩凝膠套裝 異國風情香氣,,,,E22978,697309077019,328.0,288.0,,0.0,0.0,0.0,0.0,0.0,147.0,1,0,0,1,1,3,441.0
ToysHeart 溫泉欲情 2代飛機杯,,,,WD0001973,4526374013706,398.0,348.0,,0.0,0.0,0.0,0.0,0.0,119.75,4,0,0,0,1,5,598.75
Magic eyes 真實之口加強版甘嚙柔軟口交飛機杯,,,,MGC-156,4571324241906,398.0,348.0,,338.0,0.0,0.0,0.0,0.0,92.29,9,1,0,0,3,13,1199.77
Magic eyes 真實之口緊緻深喉型口交飛機杯,,,,MGC-204,4571324242620,398.0,350.0,,340.0,0.0,0.0,0.0,0.0,160.0,0,1,0,0,0,1,160.0
Magic eyes 處女宮 蘿莉子純潔注意 柔軟飛機杯,,,,MGC-208,4571324242699,448.0,438.0,,0.0,0.0,0.0,0.0,0.0,262.0,1,0,0,0,0,1,262.0
SN-070 綁帶睡裙連T-Back  (白色),,,,,98000164,145.0,0.0,,0.0,0.0,0.0,0.0,0.0,43.5,0,0,0,0,0,0,0.0
"SKYN Selection 精選雜錦 PI安全套 24片裝 - SKYN Original, Excitation, Elite & Elite Extra Lube",,,,,070907000182,268.0,0.0,,0.0,0.0,0.0,0.0,0.0,88.36,4,1,0,1,4,10,883.6
SKYN Original PI安全套 12片裝,,,,,070907273128,124.0,0.0,,0.0,0.0,0.0,0.0,78.0,48.0,0,3,0,2,0,5,240.0
ToysHeart 17歲 Alpha 第6代 名器飛機杯,,,,WD0001948,4526374013669,360.0,350.0,,348.0,0.0,0.0,0.0,180.0,112.85,9,0,0,0,5,14,1579.9
Dona Kissable Massage Oil 費洛蒙香味按摩油 草莓梳芙厘 110ml,,,,E26845,796494405390,128.0,0.0,,0.0,0.0,0.0,0.0,0.0,42.66,2,1,0,1,0,4,170.64
Dona Kissable Massage Oil 費洛蒙香味按摩油 香草奶油 110ml,,,,E26844,796494405383,128.0,0.0,,0.0,0.0,0.0,0.0,0.0,42.66,3,1,0,1,0,5,213.3
Dona Kissable Massage Oil 費洛蒙香味按摩油 巧克力慕斯 110ml,,,,,796494405376,128.0,0.0,,0.0,0.0,0.0,0.0,0.0,42.66,3,1,0,1,0,5,213.3
情趣撕襪,,,,,75746234,60.0,0.0,,0.0,0.0,0.0,0.0,0.0,20.0,0,1,0,0,0,1,20.0
TENGA FLIP ORB BLUE RUSH 浪紋誘惑,,,,2630,4560220557426,599.0,488.0,,0.0,0.0,0.0,0.0,340.0,256.0,0,0,0,2,1,3,768.0
TENGA FLIP ORB STRONG BLUE RUSH 浪紋誘惑,,,,2739,4560220559208,599.0,488.0,,486.0,0.0,0.0,0.0,340.0,254.22,1,1,0,1,1,4,1016.88
SN-048 吊帶漁網連身衣,,,,,98000151,98.0,0.0,,0.0,0.0,0.0,0.0,0.0,30.0,6,0,0,0,0,6,180.0
SSI Japan Pink Denma Super 超強潮吹按摩棒 粉紅色,,,,WOD-0041,4571361303940,558.0,498.0,,,,,,400.0,211.56,0,0,0,1,1,2,423.12
A-One Elock 床上捆綁系列,,,,TOY-9909143,4582236096324,178.0,,,,,,,150.0,55.81,7,1,0,0,0,8,446.48
Relove 淨柔白桃 私密美白賦活晶球凝露 30ml,,,,WD0001151,4712933171882,388.0,370.0,,0.0,0.0,0.0,0.0,300.0,194.0,12,0,0,1,5,18,3492.0
HARU G-SPOT 凸點環形型安全套,顏色: 4片裝,,,WD0000445,9555163309299,58.0,0.0,,0.0,0.0,0.0,0.0,0.0,38.0,5,1,0,2,0,8,304.0
HARU G-SPOT 凸點環形型安全套,顏色: 10片裝,,,WD0000444,9555163309305,118.0,0.0,,0.0,0.0,0.0,0.0,0.0,78.0,12,3,0,2,2,19,1482.0
HARU Ultra Thin 超薄滑潤安全套,尺寸: 4片裝,,,WD0000456,9555163309312,58.0,0.0,,0.0,0.0,0.0,0.0,0.0,38.0,18,2,0,2,0,22,836.0
HARU Ultra Thin 超薄滑潤安全套,尺寸: 10片裝,,,WD0000455,9555163309329,118.0,0.0,,0.0,0.0,0.0,0.0,0.0,78.0,26,3,0,2,4,35,2730.0
SN-004 性感雪紡小惡魔,,,,,40751283,198.0,178.0,,0.0,0.0,0.0,0.0,150.0,60.0,8,0,0,0,2,10,600.0
Unimat 雙頭蛇吸啜震動棒,,,,UN907SB10,6970904770009,398.0,0.0,,0.0,0.0,0.0,0.0,,130.9,16,1,0,3,0,20,2618.0
LOVENSE Ferri 智能遙控內褲震動器,,,,WD0000723,728360599681,928.0,0.0,,899.0,0.0,0.0,0.0,560.0,429.98,5,3,0,1,0,9,3869.82
Ame arome âme 汽泡浴球 Rose White,,,,,39698207,98.0,0.0,,0.0,0.0,0.0,0.0,0.0,53.0,14,5,0,4,0,23,1219.0
Ame arome âme 汽泡浴球 Sexy Pink,,,,,55519772,88.0,0.0,,0.0,0.0,0.0,0.0,65.0,53.0,13,1,0,2,0,16,848.0
Ame arome âme 汽泡浴球 Relaxing Green,,,,,72368477,98.0,0.0,,0.0,0.0,0.0,0.0,0.0,53.0,6,12,0,2,0,20,1060.0
Honey Powder 蜂蜜成份浸浴粉末 香橙味 1包裝,,,,L2877,4571227060963,60.0,0.0,,0.0,0.0,0.0,0.0,0.0,33.0,2,0,0,2,0,4,132.0
Honey Powder 蜂蜜成份浸浴粉末 無香味 1包裝,,,,L2878,4571227060956,60.0,0.0,,0.0,0.0,0.0,0.0,0.0,33.0,4,0,0,1,0,5,165.0
Honey Powder 蜂蜜成份浸浴粉末 牛奶味 1包裝,,,,L3451,4571227061038,60.0,0.0,,0.0,0.0,0.0,0.0,0.0,33.0,6,0,0,2,0,8,264.0
Honey Powder 蜂蜜成份浸浴粉末 柚子味 1包裝,,,,L3452,4571227061052,60.0,0.0,,0.0,0.0,0.0,0.0,0.0,33.0,7,0,0,2,0,9,297.0
SSI Japan 女性潮吹膠囊 冰感 3粒裝,,,,SSI-C007,4571136194292,230.0,218.0,,0.0,0.0,0.0,0.0,90.0,69.0,56,2,0,2,4,64,4416.0
A-One Elock 凌辱拘束 口・足・手枷,,,,TOY-9909214,4582236099875,168.0,0.0,,0.0,0.0,0.0,0.0,130.0,54.1,-2,0,0,0,0,-2,-108.2
A-One Elock M字拘束,,,,TOY-9909212,4582236099851,218.0,0.0,,215.0,0.0,0.0,0.0,170.0,74.42,7,1,0,0,0,8,595.36
A-One Elock 手腳捆綁系列,,,,TOY-9909145,4582236096348,228.0,0.0,,218.0,0.0,0.0,0.0,140.0,74.42,6,1,0,0,0,7,520.94
Nomi Tang Wild Rabbit 2 野兔2 G點震動按摩棒 黑色,,,,,4897028220499,780.0,749.0,,0.0,0.0,0.0,0.0,0.0,318.3,1,0,0,0,0,1,318.3
Nomi Tang Wild Rabbit 2 野兔2 G點震動按摩棒 粉紅色,,,,,4897028220505,780.0,749.0,,0.0,0.0,0.0,0.0,0.0,318.3,1,1,0,1,0,3,954.9000000000001
Nomi Tang Wild Rabbit 2 野兔2 G點震動按摩棒 紫色,,,,,4897028220482,780.0,749.0,,0.0,0.0,0.0,0.0,0.0,318.3,3,0,0,0,0,3,954.9000000000001
Orgie BIO Aloe Vera 有機蘆薈潤滑液 100ml,,,,,5600298351539,138.0,0.0,,0.0,0.0,0.0,0.0,73.0,46.0,2,1,0,0,0,3,138.0
Orgie Orgasm Drops Vibe 可食用冰火跳動式高潮液,,,,,5600298351652,238.0,0.0,,0.0,0.0,0.0,0.0,110.0,75.9,11,2,0,2,2,17,1290.3000000000002
Satisfyer Men Wand 智能震動自慰棒,,,,,4061504001005,398.0,338.0,,0.0,0.0,0.0,0.0,0.0,180.0,0,0,0,0,1,1,180.0
Satisfyer Men Vibration 口交震動飛機杯,,,,,4049369016365,399.0,358.0,,0.0,0.0,0.0,0.0,0.0,180.0,0,1,0,1,1,3,540.0
岡本 0.02 水性聚氨酯 10 片裝 PU 安全套,,,,2079,4547691702326,210.0,0.0,,0.0,0.0,0.0,0.0,150.0,130.0,1,0,0,0,0,1,130.0
岡本 0.03  (香港版)  超潤滑 10 片裝 乳膠安全套,,,,3079,4547691782380,159.0,0.0,,0.0,0.0,0.0,0.0,0.0,105.0,2,0,0,0,0,2,210.0
"SKYN Selection 精選雜錦 PI安全套 10片裝 - Original , Extra Studded, Elite Extra Lube",,DIS,,WD0001444,070907271100,198.0,148.0,,0.0,0.0,0.0,0.0,80.0,43.69,0,3,0,4,4,11,480.59
SSI Japan 捆綁專用靜電膠帶15米 黑色,,,,,4582137933056,98.0,0.0,,0.0,0.0,0.0,0.0,0.0,36.0,7,2,0,2,0,11,396.0
SSI Japan 催淫 刺激敏感潤滑劑 依蘭香氣 180ml,,,,SSI-L059,4582137934497,128.0,108.0,,98.0,0.0,0.0,0.0,0.0,17.9,17,1,0,1,0,19,340.1
SSI Japan 催淫 絕對刺激敏感潤滑劑 冷感濃厚型 180ml,,,,SSI-L057,4582137934473,128.0,108.0,,98.0,0.0,0.0,0.0,0.0,17.85,12,1,0,1,0,14,249.90000000000003
SSI Japan Vibe Bar 香桃口味潤滑劑 180ml,,,,,4582137931939,98.0,0.0,,0.0,0.0,0.0,0.0,0.0,40.0,0,0,0,0,0,0,0.0
A-One Elock Ekibe 性愛輔助帶,,,,TOY-9909146,4582236096355,268.0,248.0,,0.0,0.0,0.0,0.0,179.5,80.31,3,1,0,0,0,4,321.24
System JO Gelato 甜品香味水性潤滑劑 意大利芝士蛋糕,容量: 30ml,,,E25293,796494410240,62.0,0.0,,0.0,0.0,0.0,0.0,0.0,30.0,6,3,0,1,0,10,300.0
System JO Gelato 甜品香味水性潤滑劑 意大利芝士蛋糕,容量: 120ml,,,E25292,796494440247,148.0,,,,,,,,60.0,7,1,0,1,0,9,540.0
System JO Gelato 甜品香味水性潤滑劑 榛子咖啡,容量: 30ml,,,E25287,796494410219,62.0,0.0,,0.0,0.0,0.0,0.0,0.0,31.12,2,1,0,1,0,4,124.48
System JO Gelato 甜品香味水性潤滑劑 榛子咖啡,容量: 120ml,,,E25286,796494440216,120.0,,,,,,,,62.24,2,1,0,1,0,4,248.96
System JO Gelato 甜品香味水性潤滑劑 薄荷朱古力,容量: 30ml,,,E25289,796494410226,62.0,0.0,,0.0,0.0,0.0,0.0,0.0,30.0,4,1,0,1,0,6,180.0
System JO Gelato 甜品香味水性潤滑劑 薄荷朱古力,容量: 120ml,,,E25288,796494440223,148.0,,,,,,,,60.0,4,1,0,1,0,6,360.0
System JO Gelato 甜品香味水性潤滑劑 雙重朱古力,容量: 30ml,,,SY613XH91,796494105894,62.0,0.0,,0.0,0.0,0.0,0.0,0.0,30.0,11,2,0,1,0,14,420.0
System JO Gelato 甜品香味水性潤滑劑 雙重朱古力,容量: 120ml,,,SY613XH92,796494404850,148.0,,,,,,,,59.0,7,1,0,0,0,8,472.0
System JO Gelato 甜品香味水性潤滑劑 法式燉蛋,容量: 30ml,,,E25285,796494410202,62.0,0.0,,0.0,0.0,0.0,0.0,0.0,29.52,4,2,0,1,0,7,206.64
System JO Gelato 甜品香味水性潤滑劑 法式燉蛋,容量: 120ml,,,E25284,796494440209,148.0,,,,,,,,61.05,11,1,0,1,0,13,793.65
岡本 薄度均一 0.02 (日本版) 24 片裝 PU 安全套,,,,2732,4547691750747,275.0,0.0,,0.0,0.0,0.0,0.0,0.0,164.92,63,1,0,1,2,67,11049.64
岡本 薄度均一 0.02 (日本版) 12 片裝 PU 安全套,,,,1861439,4547691710482,140.0,124.0,,120.0,0.0,0.0,0.0,0.0,51.01,1,2,0,1,5,9,459.09
SN-348 透視睡袍套裝,,,,,67326538,175.0,0.0,,0.0,0.0,0.0,0.0,0.0,52.0,2,0,0,0,0,2,104.0
Shunga 可食用泡泡沐浴啫喱 性感薄荷 500 ml,,,,E28957,697309065009,198.0,188.0,,0.0,0.0,0.0,0.0,90.0,76.14,5,0,0,0,1,6,456.84
Bijoux Indiscrets Slow Sex 熱感按摩油,,,,BI666BF66,8436562013868,218.0,188.0,,0.0,0.0,0.0,0.0,0.0,78.11,31,1,0,0,0,32,2499.52
Bijoux Indiscrets Slow Sex 全身按摩觸感凝膠,,,,E28326,8436562013851,198.0,0.0,,0.0,0.0,0.0,0.0,0.0,78.11,5,1,0,1,0,7,546.77
Bijoux Indiscrets Slow Sex 陰蒂刺激軟膏,,,,E28325,8436562013844,128.0,0.0,,0.0,0.0,0.0,0.0,0.0,59.57,1,4,0,1,0,6,357.42
Bijoux Indiscrets Slow Sex 手指性愛凝膠,,,,E28322,8436562013813,128.0,0.0,,0.0,0.0,0.0,0.0,0.0,58.56,1,2,0,1,0,4,234.24
Bijoux Indiscrets Slow Sex 後庭專用凝膠,,,,E28321,8436562013806,128.0,0.0,,0.0,0.0,0.0,0.0,0.0,60.52,1,0,0,0,0,1,60.52
Bijoux Indiscrets Tickle Me 黑色羽毛棒,,,,E21776,8437008001340,118.0,0.0,,0.0,0.0,0.0,0.0,0.0,28.17,2,1,0,0,0,3,84.51
Obsessive 838-THO-3 丁字褲 紅色,尺寸: S/M,,,E31291,5901688216750,168.0,0.0,,0.0,0.0,0.0,0.0,0.0,50.76,2,1,0,0,0,3,152.28
Obsessive 838-THO-3 丁字褲 紅色,尺寸: L/XL,,,E31292,5901688216767,168.0,0.0,,0.0,0.0,0.0,0.0,0.0,50.76,1,0,0,0,0,1,50.76
Pjur 女士剃後噴霧 100ml,,,,PJ690QI58,827160113117,120.0,0.0,,0.0,0.0,0.0,0.0,0.0,46.53,2,1,0,2,0,5,232.65
ENVY Cowboy 牛仔內褲套裝,尺寸: M/L,,,EN929RW72,4890808222904,220.0,0.0,,0.0,0.0,0.0,0.0,0.0,72.19,3,0,0,1,0,4,288.76
